Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
"I had a baby last month. We were planning on spending the time privately as a family, just my husband and I. Suddenly our grandmother showed up at the hospital with a plan to stay with us for the week to help out.",surprised,"Customer :Congratulation for the baby. Is a good or bad suprise that our grandmother is coming?
Agent :",surprised,surprised,angry,"REASONING: The grandmother’s uninvited arrival disrupts the planned private family time, causing unexpected frustration and irritation. There is a clear agent (grandmother) imposing an unwanted situation, so the high-arousal negative reaction is best characterized as anger, not fear or surprise.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.6721606950722424,True,False
"My in-laws just suddenly showed up yesterday and said they were staying for the week.  I had no warning at all but I guess they were trying to make it fun, ha ha.",surprised,"Customer :My in-laws just suddenly showed up yesterday and said they were staying for the week. I had no warning at all but I guess they were trying to make it fun, ha ha.
Agent :",surprised,surprised,angry,"REASONING: The unexpected arrival is startling, but the core emotional tone is irritation toward specific people (the in-laws) imposing on the speaker without warning, reinforced by the sarcastic “ha ha.” This points to annoyance/anger rather than fear, sadness, or pure surprise. Valence is negative, arousal is moderately high from suddenness and frustration, and the speaker has an assertive sense of blame.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.6525335240430181,True,False
"My friend showed me a text this guy sent her that shes been talking to. They were talking about where they live in comparison to eachother. The text said ""Yeah, and your fat"" and I thought wow how rude! But after that he corrected the auto correct saying he meant to say ""Yeah, and your far.""",surprised,"Customer :Yeah he was probably like, ""aw shucks another one lost to the stupid auto correct, is good grammar really worth it?"" HAHA
Agent :",surprised,surprised,angry,"REASONING: The initial text reads as an insult and triggers active irritation and indignation with a clear target, which fits anger rather than fear, sadness, or surprise. The autocorrect twist afterward does not override the strong momentary annoyance already felt.

VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.695197813575388,True,False
"I thought that physics was gonna be a really simple class. Contrary to this, it was really tough and was one of the hardest I was in.",surprised,"Customer :I really thought that physics was gonna be an easy class last semester.
Agent :",surprised,surprised,angry,"REASONING: The class being unexpectedly difficult creates frustration and irritation, not passive sadness or fear. Negative valence, high arousal, and assertive control of annoyance align best with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.6452131430775415,True,False
I went to my bathroom and a snake was there.,surprised,"Customer :So this weekend I went to the hall bathroom and I snake was there!  I nearly passed out
Agent :",surprised,surprised,afraid,"REASONING: Discovering a snake in the bathroom is an unexpected, potentially threatening event with no clear escape or controllable outcome, triggering high arousal and vulnerability rather than anger or curiosity.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.7278736154031138,True,False
I went to work a few weeks ago and found out that one of my coworkers that had quit many years ago was back. I was very shocked and happy to see them.,surprised,"Customer :I was really excited to see that an ex coworker of mine moved back to town as was working with me once again. 
Agent :",surprised,surprised,joyful,"REASONING: The situation is clearly positive, and the speaker explicitly says they were “very shocked and happy,” indicating high pleasure and high excitement. The presence of “happy” anchors the dominant emotion to joy despite the element of surprise, with a sense of empowerment rather than vulnerability.
VAD_Estimate: [V: +0.75, A: +0.65, D: +0.30]
EMOTION: joyful",[0.75 0.65 0.3 ],0.8647543003651383,True,False
I encountered a situation that was unexpected. I found out that my coworker was actually stealing from the company. They haven't been caught though.,surprised,"Customer :wow, thats horrible. what were they stealing?
Agent :",surprised,surprised,angry,"REASONING: This is a clear moral violation with a specific blameworthy person (the coworker), producing frustration and irritation rather than helplessness. The unexpectedness is present, but the dominant reaction is negative, energized anger toward the wrongdoer, not confusion or fear.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.7136525765384722,True,False
"My mom used to put one of my christmas presents in something like a poptart box as a prank every year. Last year, the prank was that it was really poptarts in the box.",surprised,"Customer :So, my mom thinks she's sooo funny every christmas because she always wraps up one of the gifts in a poptart box (or something similar). The big surprise this year was I opened my present up and it really was just poptarts this time.
Agent :",surprised,surprised,joyful,"REASONING: The situation is a fond, playful Christmas memory involving a humorous prank; the surprise of getting actual poptarts is amusing and warm rather than distressing, so positive valence and moderate arousal with a lighthearted sense of control dominate.
VAD_Estimate: [V: +0.72, A: +0.45, D: +0.35]
EMOTION: joyful",[0.72 0.45 0.35],0.8928605714219885,True,False
I received a random package in the mail today... it was a late birthday gift!,surprised,"Customer :It was one of those little instant cameras, so exciting!
Agent :",surprised,surprised,joyful,"REASONING: The unexpected package turns out to be a positive, thoughtful gift, creating pleasant surprise and happiness rather than fear or anger. This is a high-pleasure, moderately high-arousal experience with a warm, empowered feeling.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.35]
EMOTION: joyful",[0.8  0.55 0.35],0.9406380813043878,True,False
my car made it all the way to Texas even though its a 1990,surprised,"Customer :i have an old cart a 1990 corolla that made it all the way from Key west to Texas
Agent :",surprised,surprised,joyful,"REASONING: The successful trip in an old car is a positive, pleasing outcome that likely brings relief and satisfaction, with moderate excitement and a sense of accomplishment. Valence is positive, arousal is moderately high, and dominance is slightly positive due to successful completion.
VAD_Estimate: [V: +0.60, A: +0.45, D: +0.30]
EMOTION: joyful",[0.6  0.45 0.3 ],0.7702596964660685,True,False
"My brother usually doesn't do anything for me unless asked. After 3 decades, he actually took me out for my birthday.",surprised,"Customer :My brother usually doesn't do anything for me unless asked. After 3 decades, he actually took me out for my birthday.
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and personally meaningful; “actually” adds pleasant surprise, but the dominant feeling is warmth, happiness, and appreciation rather than shock or vulnerability. High pleasure, moderate arousal, and positive control fit joyful.
VAD_Estimate: [V: +0.80, A: +0.50, D: +0.35]
EMOTION: joyful",[0.8  0.5  0.35],0.948314293892062,True,False
"Once a friend of mine showed up at my door, I hadn't seen him for years",surprised,"Customer :It was, I was so excited to see him, I couldnt believe my eyes
Agent :",surprised,surprised,joyful,"REASONING: The unexpected visit from an old friend is a clearly positive, exciting reunion, with a strong sense of warmth and empowerment. Although it is surprising, the dominant feeling is happiness rather than mere startle or disbelief.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.35]
EMOTION: joyful",[0.75 0.55 0.35],0.8984987479123162,True,False
"I haven't seen my friend in 4 years, and she was at my doorstep yesterday.",surprised,"Customer :I haven't seen my friend in 4 years, and she was at my doorstep yesterday.
Agent :",surprised,surprised,joyful,"REASONING: An unexpected reunion with a friend after four years is a highly positive event, producing excitement and warm connection rather than fear, anger, or neutral surprise. Valence is strongly positive, arousal is elevated, and dominance reflects a sense of relational empowerment.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.30]
EMOTION: joyful",[0.75 0.55 0.3 ],0.8728115489611717,True,False
"My friend showed me a text this guy sent her that shes been talking to. They were talking about where they live in comparison to eachother. The text said ""Yeah, and your fat"" and I thought wow how rude! But after that he corrected the auto correct saying he meant to say ""Yeah, and your far.""",surprised,"Customer :Omg I was about to say that is so mean and rude and I would be so embarrassed but I know it was a honest mistake I dislike the auto correct. 
Agent :",surprised,surprised,joyful,"REASONING: The initial “fat” insult sparks a brief flash of indignation, but the autocorrect correction makes it a humorous misunderstanding, leaving the speaker amused rather than truly upset. This is positive in valence, moderately arousing, and felt with control.
VAD_Estimate: [V: +0.50, A: +0.40, D: +0.20]
EMOTION: joyful",[0.5 0.4 0.2],0.6571149062378665,True,False
I found out that my sister is having twins.,surprised,"Customer :Oh that's wonderful twins seem really cool.
Agent :",surprised,surprised,joyful,"REASONING: Learning that your sister is having twins is positive and exciting news, promoting happiness and warm anticipation rather than fear or sadness. The event is pleasant, moderately activating, and gives a sense of shared joy and empowerment.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.35]
EMOTION: joyful",[0.8  0.55 0.35],0.9406380813043878,True,False
