Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
My girlfriend got me a toad today! I was so shocked and happy!,surprised,"Customer :I do! I was so happy when I opened the box and that fat mofo jumped out!
Agent :",joyful,joyful,joyful,"REASONING: The gift is positive and the speaker explicitly says “happy,” indicating joy and excitement despite the added shock of the surprise. High positive valence, high arousal, and a sense of empowerment from a thoughtful gift.
VAD_Estimate: [V: +0.75, A: +0.60, D: +0.30]
EMOTION: joyful",[0.75 0.6  0.3 ],0.8673522929006414,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My best friend bought me a new puppy! I was so shocked and happy.,surprised,"Customer :A boy! I was so shocked and happy.
Agent :",joyful,joyful,joyful,"REASONING: The event is clearly positive and the speaker explicitly says “happy,” indicating strong pleasure and excitement. Even though “shocked” is present, the dominant emotion is joy with high arousal and positive control.
VAD_Estimate: [V: +0.75, A: +0.65, D: +0.35]
EMOTION: joyful",[0.75 0.65 0.35],0.8906739021662192,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
When I found out I was pregnant I was quite aghast. We weren't planning on kids.,surprised,"Customer :A few moments of silence then we decided it as time to get it together.
Agent :",afraid,afraid,surprised,"REASONING: The explicit word “aghast” signals shocked disbelief and alarm about the unplanned pregnancy. Valence is negative but not purely fearful, arousal is high from the sudden news, and dominance is low due to feeling unprepared and out of control.
VAD_Estimate: [V: -0.30, A: +0.70, D: -0.20]
EMOTION: surprised",[-0.3  0.7 -0.2],0.3095157508108432,False,True,Neutral_High_Moderate,Negative_High_Submissive,Neutral_High_Moderate,0.7102816342831906,0.0
The time my friends threw me a party. It was me birthday!,surprised,"Customer :So happy my friends threw me a surprise party.
Agent :",joyful,joyful,joyful,"REASONING: Positive social celebration with friends honoring the speaker, creating happiness and excitement; high pleasure, high arousal, and a sense of being valued/empowered.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.35]
EMOTION: joyful",[0.8  0.6  0.35],0.9355746896961248,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
When someone stole my lawn mower.,surprised,"Customer :I had someone steal my lawn mower. I never had anything stolen since I lived here.
Agent :",angry,angry,angry,"REASONING: Theft by a specific person causes frustration, irritation, and a desire to blame or confront, with negative valence, heightened arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.6721606950722424,False,False,Neutral_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.6410148204214938,0.6410148204214938
"I saw Henry Winkler at the airport the other day! The Fonz! He came walking by, and other people were asking him for a picture. He sounded very approachable and genuine, and accommodating. I was only 30 feet from him, but I didn't want to be yet another person to ask for a picture.",surprised,"Customer :It's alright. Some of them are cool, some of them are uneventful. It's fun for people watching. Other times it's a hassle. I usually try to get long layover times so that I don't have to rush.
Agent :",joyful,joyful,joyful,"REASONING: The event is clearly positive—seeing a beloved celebrity in person—and likely produced pleasant excitement and delight. The speaker’s reluctance to ask for a photo suggests mild hesitation, but the dominant feeling is joyful admiration rather than fear, sadness, or anger.
VAD_Estimate: [V: +0.65, A: +0.45, D: +0.10]
EMOTION: joyful",[0.65 0.45 0.1 ],0.7237402849088892,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
i loved taking care of my sisters bearded dragon,surprised,"Customer :i loved taking care of my sisters bearded dragon
Agent :",joyful,joyful,joyful,"REASONING: The speaker explicitly says “loved,” indicating a positive and enjoyable experience while caring for the pet, with moderate excitement and a sense of capable control.
VAD_Estimate: [V: +0.76, A: +0.48, D: +0.35]
EMOTION: joyful",[0.76 0.48 0.35],0.9187491496594705,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
Got a check in the mail,surprised,"Customer :I got a check in the mail today!
Agent :",joyful,joyful,joyful,"REASONING: Receiving a check in the mail is a positive, rewarding event that likely brings pleasure, moderate excitement, and a sense of empowerment. There is no threat or negative cue, so it aligns most closely with joy.
VAD_Estimate: [V: +0.65, A: +0.45, D: +0.30]
EMOTION: joyful",[0.65 0.45 0.3 ],0.809814793641114,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I got a letter from a friend. They said they are moving back to town,surprised,"Customer :Awesome.  You must be excited.
Agent :",joyful,joyful,joyful,"REASONING: The situation is positive—reconnecting with a friend who is returning—so valence is pleasant; the news likely brings excitement and elevated energy, with a sense of empowerment and positive anticipation.  
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.35]  
EMOTION: joyful",[0.75 0.55 0.35],0.8984987479123162,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My girlfriend got me a new puppy today. I was so shocked and happy!,surprised,"Customer :It was a surprise! I was so shocked and happy. I named him ""Yung Muney"".
Agent :",joyful,joyful,joyful,"REASONING: The speaker explicitly says “happy,” and receiving a puppy is a clearly positive event with high excitement and a sense of empowerment. Although “shocked” adds unexpectedness, the explicit happiness anchors the emotion as joyful.

VAD_Estimate: [V: +0.80, A: +0.70, D: +0.40]
EMOTION: joyful",[0.8 0.7 0.4],0.9601041610158766,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
that i got accepted into college,surprised,"Customer :Yes its actually great! I got into college. 
Agent :",joyful,joyful,joyful,"REASONING: The situation is a positive life achievement, eliciting happiness, excitement, and a sense of empowerment; arousal is high and dominance is elevated from pride and accomplishment.
VAD_Estimate: [V: +0.85, A: +0.65, D: +0.40]
EMOTION: joyful",[0.85 0.65 0.4 ],1.0018981984213766,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I received a random package in the mail today... it was a late birthday gift!,surprised,"Customer :Nothing like mail to brighten up your day! What was it?
Agent :",joyful,joyful,joyful,"REASONING: The unexpected package turns out to be a positive, thoughtful gift, creating pleasant excitement and appreciation rather than confusion or fear. This yields high pleasure, moderately high arousal, and a sense of uplifted control.
VAD_Estimate: [V: +0.75, A: +0.55, D: +0.40]
EMOTION: joyful",[0.75 0.55 0.4 ],0.9261749294814668,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My friend gave me flowers and chocolate,surprised,"Customer :My friend gave me flowers and chocolate
Agent :",joyful,joyful,joyful,"REASONING: The situation is pleasant and warm, involving a thoughtful gift from a friend, which creates positive feelings and moderate excitement. The speaker feels happy and socially connected, with a sense of control and positivity.
VAD_Estimate: [V: +0.75, A: +0.50, D: +0.30]
EMOTION: joyful",[0.75 0.5  0.3 ],0.8810788840960836,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
got offered assistant manager,surprised,"Customer :Now that's a nice surprise.  You must have really impressed them.
Agent :",joyful,joyful,joyful,"REASONING: Receiving a job promotion is a positive achievement that brings pleasure, excitement, and a sense of increased control and self-worth.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.50]
EMOTION: joyful",[0.8  0.55 0.5 ],1.025329215423027,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My boyfriend surprised me with a birthday trip,surprised,"Customer :That's awesome what a sweet boyfriend, how old are you turning?
Agent :",joyful,joyful,surprised,"REASONING: The unexpected birthday trip is a positive event, but the dominant reaction is surprise at the unanticipated gesture, with high arousal and reduced control over the situation.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.40224370722237535,False,True,Neutral_High_Moderate,Positive_High_Dominant,Neutral_High_Moderate,0.9187491496594705,0.0
I just moved into my first house by myself. I haven't had time to clean or unpack. My mom came over while I was at work and she cleaned and unpacked the entire house!,surprised,"Customer :That sounds like it is exciting but also a lot of work. 
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive—the speaker receives unexpected but deeply helpful support, creating gratitude and happiness. The arousal is elevated due to the pleasant surprise, and the speaker likely feels cared for and empowered, indicating moderate positive dominance. This aligns most closely with joy, not merely surprise.

VAD_Estimate: [V: +0.80, A: +0.55, D: +0.35]
EMOTION: joyful",[0.8  0.55 0.35],0.9406380813043878,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
I can't believe my friend Joe died.,surprised,"Customer :Yes, he was only 35.
Agent :",sad,sad,sad,"REASONING: The death of a close friend is a deep and painful loss, making grief and sadness the dominant emotion; “can’t believe” reflects shock or numbness, but the core feeling is low-energy sorrow and helplessness.  
VAD_Estimate: [V: -0.70, A: -0.20, D: -0.35]  
EMOTION: sad",[-0.7  -0.2  -0.35],1.138112472473613,False,False,Neutral_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,1.149130105775669,1.149130105775669
Binge watching seasons with cable streaming.,surprised,"Customer :True, but I'm talking about the ability to binge-watch an entire series in the course of a week. Do you know I've only started watching Game of Thrones two years ago?
Agent :",joyful,joyful,joyful,"REASONING: Binge-watching is a pleasant, self-directed leisure activity, producing positive mood and moderate engagement without high stress or vulnerability.
VAD_Estimate: [V: +0.65, A: +0.30, D: +0.25]
EMOTION: joyful",[0.65 0.3  0.25],0.8389278872465739,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
My grandmother is excited to see me! I went to her home without any intimation. She is happy to receive me after a long period.,surprised,"Customer :I made a surprise visit to my grandma home.
Agent :",joyful,joyful,joyful,"REASONING: The situation explicitly describes the grandmother as “excited” and “happy” to receive the speaker, indicating strong positive emotion, high energy, and warm connection. This aligns with joyful.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
"It was my birthday last weekend. Instead of dinner as planned, they gave me a weekend trip to NYC.",surprised,"Customer :It was my birthday last weekend. Instead of dinner as planned, they gave me a weekend trip to NYC.
Agent :",joyful,joyful,joyful,"REASONING: The situation is clearly positive—a surprise birthday gift of a weekend trip—with high pleasantness, excited anticipation, and a sense of being treated well. The lack of an explicit shock or disbelief word points to joy rather than surprise.
VAD_Estimate: [V: +0.80, A: +0.65, D: +0.40]
EMOTION: joyful",[0.8  0.65 0.4 ],0.9598437372822725,False,False,Neutral_High_Moderate,Positive_High_Dominant,Positive_High_Dominant,0.9187491496594705,0.9187491496594705
